cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
8490,Myo1b,0.10096911,0.2527696,0.12071505,0.25431406,0.10783862,0.6769075,0.25817108,0.1302785724401474,cell_115104,Haematoendothelial progenitors,-1.3101263,12.646711
8491,Myo1b,0.006393187,0.010328071,0.07251327,0.01107816,0.13624273,0.62606865,0.24229081,0.1302785724401474,cell_115108,Blood progenitors 2,5.1546435,13.646446
8492,Myo1b,0.0031587298,0.0,0.07082687,0.0009852583,0.1373068,0.6238319,0.2418996,0.1302785724401474,cell_115139,Blood progenitors 2,5.5102687,14.81729
8493,Myo1b,0.01932778,0.0,0.080929525,0.006081222,0.13536593,0.6292727,0.24164762,0.1302785724401474,cell_115140,Erythroid1,7.116062,13.816507
8494,Myo1b,0.0,0.011808154,0.068444364,0.010376618,0.13688873,0.6241257,0.24246566,0.1302785724401474,cell_115148,Blood progenitors 2,5.836237,15.088132
8495,Myo1b,0.0027558214,0.011495035,0.070165485,0.010963229,0.13654208,0.6251323,0.24239723,0.1302785724401474,cell_115149,Blood progenitors 2,4.1893353,14.475715
8496,Myo1b,0.1209275,0.3108962,0.13007301,0.3113265,0.10124088,0.68594706,0.26404056,0.1302785724401474,cell_115155,Haematoendothelial progenitors,-1.3098931,11.406025
8497,Myo1b,0.00923738,0.008673672,0.07434634,0.010518552,0.13600828,0.6268396,0.24218063,0.1302785724401474,cell_115162,Blood progenitors 2,6.724397,13.63316
8498,Myo1b,0.0,0.005343899,0.06865981,0.004696799,0.13731962,0.6233974,0.24218272,0.1302785724401474,cell_115176,Blood progenitors 2,4.9524784,13.856588
8499,Myo1b,0.0042033233,0.0049228645,0.07131037,0.0056401053,0.13684033,0.6247962,0.24208245,0.1302785724401474,cell_115178,Blood progenitors 2,5.241808,14.603962
8500,Myo1b,0.030943712,0.12601407,0.083495,0.12034337,0.12508704,0.64583266,0.24859011,0.1302785724401474,cell_115180,Haematoendothelial progenitors,-0.5290231,13.60897
8501,Myo1b,0.006658545,0.01594867,0.072477676,0.016101666,0.13581225,0.6268631,0.24252848,0.1302785724401474,cell_115182,Blood progenitors 2,4.255223,14.279753
8502,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115183,Erythroid1,8.08991,10.715871
8503,Myo1b,0.0043339785,0.0,0.07156294,0.0013527074,0.13716333,0.62423354,0.24188113,0.1302785724401474,cell_115206,Erythroid1,8.235242,12.7006855
8504,Myo1b,0.0,0.005835535,0.06864349,0.0051288395,0.13728698,0.6234526,0.24220416,0.1302785724401474,cell_115213,Blood progenitors 2,3.879836,15.140663
8505,Myo1b,0.006169415,0.0,0.07271239,0.0019274985,0.13694094,0.6248562,0.24185254,0.1302785724401474,cell_115219,Erythroid1,6.115836,13.572672
8506,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115230,Erythroid1,6.944586,12.256336
8507,Myo1b,0.0,0.014733343,0.06834729,0.012946239,0.13669458,0.624454,0.24259324,0.1302785724401474,cell_115231,Blood progenitors 2,5.4404573,13.959813
8508,Myo1b,0.01443506,0.004508512,0.07772912,0.00849669,0.1356552,0.6281281,0.24192286,0.1302785724401474,cell_115242,Erythroid1,7.856345,11.712292
8509,Myo1b,0.010462095,0.010836529,0.07503673,0.012806663,0.13571455,0.6275312,0.24223815,0.1302785724401474,cell_115250,Blood progenitors 2,5.5844374,14.474082
8510,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115266,Erythroid1,7.246652,13.00902
8511,Myo1b,0.004465584,0.0,0.07164415,0.0013938989,0.13714492,0.6242851,0.24187878,0.1302785724401474,cell_115271,Erythroid1,7.243973,11.7819395
8512,Myo1b,0.007503316,0.0,0.073548466,0.0023459147,0.13678212,0.6253008,0.24183212,0.1302785724401474,cell_115277,Erythroid1,7.673193,13.279934
8513,Myo1b,0.0,0.011482412,0.0684548,0.010090445,0.1369096,0.62409043,0.24245195,0.1302785724401474,cell_115284,Blood progenitors 2,5.0622573,15.24781
8514,Myo1b,0.016292356,0.0,0.07903986,0.0051178113,0.13573062,0.6282469,0.24169612,0.1302785724401474,cell_115292,Erythroid1,6.6944385,12.238822
8515,Myo1b,0.085279435,0.28783163,0.10984554,0.27860278,0.10650809,0.6727985,0.26346508,0.1302785724401474,cell_115301,Haematoendothelial progenitors,-1.6057041,11.989641
8516,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115321,Erythroid1,7.1716223,11.63358
8517,Myo1b,0.11666259,0.3245361,0.12702563,0.32133973,0.10062189,0.6848451,0.26588264,0.1302785724401474,cell_115328,Haematoendothelial progenitors,-4.6030626,9.773264
8518,Myo1b,0.035944667,0.10918062,0.08730871,0.10730524,0.12594779,0.64598453,0.24702603,0.1302785724401474,cell_115330,Blood progenitors 1,-0.024051357,14.682414
8519,Myo1b,0.022520514,0.17233256,0.07648771,0.15778434,0.12247048,0.64545995,0.25318792,0.1302785724401474,cell_115336,Blood progenitors 1,0.5994466,14.716685
8520,Myo1b,0.06367232,0.24154541,0.09884916,0.23138961,0.11257983,0.66317886,0.25890672,0.1302785724401474,cell_115344,Haematoendothelial progenitors,-1.7636886,11.287835
8521,Myo1b,0.00687465,0.0048443377,0.07298831,0.006408671,0.13652854,0.625664,0.2420463,0.1302785724401474,cell_115348,Blood progenitors 2,5.8222823,14.784917
8522,Myo1b,0.016328359,0.0,0.079064555,0.0051291203,0.13573064,0.6282469,0.24169612,0.1302785724401474,cell_115362,Blood progenitors 2,4.7745743,14.412783
8523,Myo1b,0.12273112,0.23827203,0.13414772,0.24979433,0.106771454,0.68391997,0.25556353,0.1302785724401474,cell_115364,Haematoendothelial progenitors,-0.821813,14.019957
8524,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115366,Erythroid1,8.832407,11.983233
8525,Myo1b,0.008881117,0.0,0.074411154,0.0027787308,0.13661754,0.62576157,0.24181093,0.1302785724401474,cell_115371,Erythroid1,7.388947,11.411107
8526,Myo1b,0.007821974,0.007972358,0.07348094,0.0094565805,0.13621697,0.6263183,0.24216186,0.1302785724401474,cell_115372,Blood progenitors 2,6.62208,13.760899
8527,Myo1b,0.020630684,0.17045781,0.0753454,0.15553442,0.122732565,0.6448224,0.2531414,0.1302785724401474,cell_115379,Blood progenitors 1,0.25120467,14.821217
8528,Myo1b,0.008914106,0.014454894,0.073929705,0.0154997315,0.13562496,0.6275177,0.24241497,0.1302785724401474,cell_115382,Erythroid1,7.800205,13.334744
8529,Myo1b,0.0028326497,0.0048768152,0.07046155,0.0051705968,0.13702612,0.6242623,0.24211562,0.1302785724401474,cell_115383,Erythroid1,6.186687,13.260908
8530,Myo1b,0.009852989,0.0,0.07501897,0.0030844216,0.1365008,0.62608856,0.2417959,0.1302785724401474,cell_115385,Erythroid1,7.514289,13.484038
8531,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115395,Blood progenitors 2,3.3253179,14.539052
8532,Myo1b,0.015577208,0.009069471,0.07827507,0.012871783,0.13519579,0.6291292,0.24207065,0.1302785724401474,cell_115417,Blood progenitors 2,6.283637,14.190105
8533,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115435,Erythroid1,7.7648225,13.075635
8534,Myo1b,0.007363593,0.0,0.07346088,0.00230206,0.13679868,0.6252545,0.24183425,0.1302785724401474,cell_115447,Erythroid1,7.5305333,13.56399
8535,Myo1b,0.006062258,0.030637363,0.07159804,0.028817048,0.1348809,0.6283704,0.24316628,0.1302785724401474,cell_115458,Blood progenitors 2,4.350952,14.538726
8536,Myo1b,0.027489368,0.14387791,0.080673605,0.1347626,0.12412672,0.6460037,0.25013465,0.1302785724401474,cell_115460,Blood progenitors 1,-0.25975907,13.923395
8537,Myo1b,0.005275297,0.0,0.072151594,0.0016473652,0.13704734,0.62455827,0.24186623,0.1302785724401474,cell_115467,Blood progenitors 2,5.9988995,14.266502
8538,Myo1b,0.0067503704,0.0025653234,0.0729926,0.004365452,0.13670547,0.6252995,0.24197583,0.1302785724401474,cell_115468,Erythroid1,7.290716,11.890855
8539,Myo1b,0.011390321,0.022562342,0.07523211,0.023406874,0.13484932,0.62910765,0.2427351,0.1302785724401474,cell_115473,Blood progenitors 2,2.5449731,14.141044
8540,Myo1b,0.004251364,0.026058214,0.070583455,0.024226045,0.13533178,0.62746704,0.2429917,0.1302785724401474,cell_115488,Blood progenitors 2,3.5402272,14.731333
8541,Myo1b,0.0057917135,0.019711979,0.07181011,0.01913541,0.13566805,0.62697697,0.24271582,0.1302785724401474,cell_115489,Blood progenitors 2,3.5852652,15.293362
8542,Myo1b,0.0,0.021776203,0.06811243,0.019131457,0.13622487,0.6252488,0.24290232,0.1302785724401474,cell_115490,Blood progenitors 2,6.2025237,14.812142
8543,Myo1b,0.10624878,0.2878746,0.12233987,0.28629732,0.10446478,0.68031466,0.26204878,0.1302785724401474,cell_115497,Haematoendothelial progenitors,-3.9664044,9.653487
8544,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115510,Erythroid1,7.802337,11.033558
8545,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115514,Erythroid1,7.368754,13.105483
8546,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115525,Blood progenitors 2,4.2869906,14.11406
8547,Myo1b,0.010556335,0.009692229,0.07512835,0.011830129,0.13576739,0.62743014,0.24221103,0.1302785724401474,cell_115529,Blood progenitors 2,4.1124544,14.577516
8548,Myo1b,0.016277736,0.0035953955,0.07892209,0.008275908,0.13551947,0.6285126,0.24190295,0.1302785724401474,cell_115547,Erythroid1,8.108123,11.21573
8549,Myo1b,0.0,0.023616446,0.0680528,0.020747302,0.1361056,0.6254513,0.2429785,0.1302785724401474,cell_115560,Blood progenitors 2,6.5934067,14.316176
8550,Myo1b,0.008659421,0.0,0.07427301,0.0027090306,0.13664524,0.625684,0.24181452,0.1302785724401474,cell_115564,Erythroid1,7.16266,13.479253
8551,Myo1b,0.0,0.00721162,0.06859731,0.0063380594,0.13719462,0.6236086,0.24226475,0.1302785724401474,cell_115567,Erythroid1,7.5728393,10.997034
8552,Myo1b,0.003813815,0.02957829,0.070156366,0.027179945,0.1350798,0.627904,0.24313112,0.1302785724401474,cell_115577,Blood progenitors 2,3.7104244,14.556805
8553,Myo1b,0.0,0.0034283123,0.06872419,0.003013318,0.13744839,0.62317985,0.24209826,0.1302785724401474,cell_115579,Erythroid1,7.29157,11.714587
8554,Myo1b,0.09043247,0.272333,0.11353631,0.26727587,0.10719444,0.67439,0.26108125,0.1302785724401474,cell_115582,Haematoendothelial progenitors,-1.3843938,13.443848
8555,Myo1b,0.0072310227,0.015949788,0.072844274,0.016282609,0.13576038,0.62700367,0.24252582,0.1302785724401474,cell_115583,Erythroid1,7.5375137,13.62479
8556,Myo1b,0.015399387,0.15440708,0.0726855,0.139939,0.12447091,0.6427972,0.2515095,0.1302785724401474,cell_115584,Blood progenitors 1,0.55761665,13.514999
8557,Myo1b,0.0,0.029161176,0.06785041,0.025615029,0.13570082,0.62610745,0.24321018,0.1302785724401474,cell_115598,Blood progenitors 2,5.8044395,14.783376
8558,Myo1b,0.0020799742,0.005697511,0.069928415,0.005656914,0.13699539,0.6242845,0.2421567,0.1302785724401474,cell_115599,Erythroid1,6.399455,13.040411
8559,Myo1b,0.025118295,0.17196326,0.07809292,0.15832174,0.12218609,0.64641505,0.2530766,0.1302785724401474,cell_115615,Blood progenitors 1,0.09015092,14.146269
8560,Myo1b,0.00777749,0.009189352,0.07341913,0.010512451,0.13615522,0.6264147,0.24220836,0.1302785724401474,cell_115618,Blood progenitors 2,5.0926733,14.692345
8561,Myo1b,0.0,0.019041853,0.06820264,0.016730348,0.13640527,0.6249464,0.24278149,0.1302785724401474,cell_115629,Blood progenitors 2,4.8469405,13.699447
8562,Myo1b,0.0,0.004869193,0.06867566,0.004279626,0.13735132,0.6233439,0.24216194,0.1302785724401474,cell_115636,Erythroid1,7.730088,12.100084
8563,Myo1b,0.010217822,0.0,0.07524807,0.0031992295,0.13645895,0.62620574,0.24179052,0.1302785724401474,cell_115646,Erythroid1,7.512565,13.433404
8564,Myo1b,0.011245339,0.0059243646,0.07569322,0.008734094,0.13594905,0.6272182,0.24202135,0.1302785724401474,cell_115648,Blood progenitors 2,5.587764,14.553765
8565,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115660,Erythroid1,7.559105,11.243869
8566,Myo1b,0.00964486,0.0,0.074888855,0.00301893,0.13652585,0.6260184,0.24179912,0.1302785724401474,cell_115670,Erythroid1,7.8600764,13.168153
8567,Myo1b,0.0993645,0.2728097,0.118986726,0.27085873,0.106486455,0.67672056,0.26078227,0.1302785724401474,cell_115676,Haematoendothelial progenitors,-1.459928,13.319733
8568,Myo1b,0.010543861,0.0,0.075451545,0.0033019008,0.13641918,0.6263172,0.24178538,0.1302785724401474,cell_115679,Erythroid1,7.0871224,13.125332
8569,Myo1b,0.00713535,0.0,0.073318414,0.002230422,0.13682698,0.62517524,0.24183789,0.1302785724401474,cell_115684,Erythroid1,8.4705,11.842075
8570,Myo1b,0.0060032387,0.0030216621,0.072500825,0.0045325947,0.13674824,0.62517333,0.24198593,0.1302785724401474,cell_115685,Erythroid1,8.8847475,11.642594
8571,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115698,Erythroid1,8.123093,13.259972
8572,Myo1b,0.015506018,0.0062966873,0.07833414,0.010409227,0.13540497,0.62870723,0.24197906,0.1302785724401474,cell_115700,Blood progenitors 2,5.4507637,14.546167
8573,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115702,Erythroid1,6.5932894,12.6989975
8574,Myo1b,0.0,0.013771908,0.068377234,0.012101693,0.13675447,0.6243527,0.24255387,0.1302785724401474,cell_115703,Blood progenitors 2,5.0753865,13.971078
8575,Myo1b,0.0051630563,0.0052698143,0.07190731,0.0062456755,0.136716,0.6251121,0.24208957,0.1302785724401474,cell_115713,Erythroid1,6.429806,13.272013
8576,Myo1b,0.110741735,0.29937187,0.1245794,0.29774544,0.103204474,0.68202966,0.26315773,0.1302785724401474,cell_115714,Haematoendothelial progenitors,-4.0635695,10.508179
8577,Myo1b,0.0029354475,0.008679928,0.07039097,0.008545378,0.13674498,0.62475574,0.24228746,0.1302785724401474,cell_115718,Erythroid1,6.578015,12.736309
8578,Myo1b,0.0,0.0035316201,0.068720564,0.003104112,0.13744113,0.6231922,0.24210303,0.1302785724401474,cell_115737,Blood progenitors 2,4.800157,14.965256
8579,Myo1b,0.024888821,0.010726942,0.084277645,0.01728275,0.13448513,0.63110536,0.24199371,0.1302785724401474,cell_115749,Blood progenitors 2,3.8671887,14.548669
8580,Myo1b,0.020024015,0.018402196,0.08081585,0.022490527,0.134222,0.63115823,0.24245255,0.1302785724401474,cell_115767,Blood progenitors 2,4.658447,14.852542
8581,Myo1b,0.004568636,0.0,0.071707666,0.0014261581,0.13713038,0.6243256,0.24187708,0.1302785724401474,cell_115775,Erythroid1,7.455802,12.030721
8582,Myo1b,0.10982594,0.36484382,0.121262595,0.35283345,0.09794015,0.6835074,0.27158907,0.1302785724401474,cell_115783,Haematoendothelial progenitors,-0.91307276,13.570188
8583,Myo1b,0.02528667,0.1696576,0.0783183,0.15638874,0.122407034,0.6463394,0.2527531,0.1302785724401474,cell_115793,Blood progenitors 1,0.552751,14.0228615
8584,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115796,Erythroid1,8.543243,12.45448
8585,Myo1b,0.0,0.008391891,0.068557486,0.0073751416,0.13711497,0.62374324,0.24231705,0.1302785724401474,cell_115800,Blood progenitors 2,4.9093313,13.456304
8586,Myo1b,0.0,0.0048564957,0.068676084,0.004268468,0.13735217,0.6233424,0.24216136,0.1302785724401474,cell_115818,Erythroid1,6.7844725,12.65341
8587,Myo1b,0.008155266,0.007384297,0.073719084,0.0090441555,0.13623536,0.6263083,0.2421346,0.1302785724401474,cell_115824,Blood progenitors 2,4.817792,14.249708
8588,Myo1b,0.027553601,0.12967138,0.08123584,0.12242309,0.12514216,0.6452033,0.24889266,0.1302785724401474,cell_115826,Blood progenitors 1,0.6447943,14.854797
8589,Myo1b,0.005441928,0.0762957,0.06953828,0.06865643,0.1316388,0.63324875,0.24542195,0.1302785724401474,cell_115827,Blood progenitors 2,1.8323327,14.164882
8590,Myo1b,0.0032645338,0.0033320354,0.0707779,0.0039477893,0.13706471,0.6242769,0.24203382,0.1302785724401474,cell_115835,Erythroid1,6.0678935,13.023833
8591,Myo1b,0.12808287,0.2981982,0.13478379,0.30324373,0.1015642,0.6883228,0.2618101,0.1302785724401474,cell_115839,Haematoendothelial progenitors,-1.3810052,12.324637
8592,Myo1b,0.0,0.013991175,0.06837233,0.012294323,0.13674466,0.62436926,0.24256033,0.1302785724401474,cell_115852,Blood progenitors 2,4.380476,15.188574
8593,Myo1b,0.003493663,0.012662483,0.07061152,0.012219976,0.13642061,0.6253884,0.24244149,0.1302785724401474,cell_115857,Erythroid1,6.6941223,11.93536
8594,Myo1b,0.0020622315,0.0,0.07010161,0.0006430686,0.1373649,0.6236628,0.2419117,0.1302785724401474,cell_115863,Erythroid1,6.8158584,12.043037
8595,Myo1b,0.0,0.010059664,0.0685026,0.008840487,0.1370052,0.6239288,0.24238914,0.1302785724401474,cell_115865,Erythroid1,6.3400493,12.284965
8596,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115892,Erythroid1,6.4004803,12.543827
8597,Myo1b,0.079929955,0.33825853,0.104560725,0.319361,0.10294661,0.6716514,0.27044442,0.1302785724401474,cell_115895,Haematoendothelial progenitors,-1.395711,14.125058
8598,Myo1b,0.0,0.026981104,0.06792677,0.023701338,0.13585354,0.6258727,0.24311575,0.1302785724401474,cell_115896,Blood progenitors 2,5.735943,15.074072
8599,Myo1b,0.080142796,0.2456176,0.10854034,0.24071263,0.11045534,0.66955805,0.2584106,0.1302785724401474,cell_115899,Haematoendothelial progenitors,-2.4632974,13.096134
8600,Myo1b,0.002722208,0.016751483,0.06995212,0.015571405,0.1361635,0.62584484,0.24259554,0.1302785724401474,cell_115900,Blood progenitors 2,5.563928,14.577965
8601,Myo1b,0.0041235136,0.0,0.07142678,0.0012869197,0.13718036,0.624186,0.24188334,0.1302785724401474,cell_115914,Erythroid1,6.887549,11.493878
8602,Myo1b,0.07668775,0.27971855,0.10513457,0.26857582,0.10818805,0.6688736,0.26304966,0.1302785724401474,cell_115921,Haematoendothelial progenitors,-1.4768157,10.04771
8603,Myo1b,0.0026168453,0.0028613221,0.07038865,0.0033315336,0.13717653,0.62400335,0.24202009,0.1302785724401474,cell_115928,Erythroid1,6.8958025,11.653209
8604,Myo1b,0.010867826,0.011032361,0.07529065,0.013106774,0.13566692,0.62765765,0.2422372,0.1302785724401474,cell_115936,Blood progenitors 2,5.116885,13.571876
8605,Myo1b,0.006031528,0.004767199,0.07246559,0.006076174,0.13664,0.62535965,0.24205507,0.1302785724401474,cell_115937,Blood progenitors 2,4.5775113,14.242542
8606,Myo1b,0.12518527,0.3140448,0.13239144,0.31556806,0.10047856,0.6875107,0.2643563,0.1302785724401474,cell_115939,Haematoendothelial progenitors,-1.4272118,14.102161
8607,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115949,Erythroid1,7.3600273,12.631666
8608,Myo1b,0.08442077,0.21445256,0.11240961,0.21542867,0.11253175,0.6699071,0.25461045,0.1302785724401474,cell_115957,Haematoendothelial progenitors,-1.9312333,12.28542
8609,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_115984,Erythroid1,7.1165595,13.433184
8610,Myo1b,0.0063963984,0.021468803,0.07214394,0.020869123,0.1355077,0.6273232,0.24276951,0.1302785724401474,cell_116008,Blood progenitors 2,4.139748,14.745547
8611,Myo1b,0.10501568,0.3668616,0.11826532,0.35269755,0.0981028,0.6818364,0.272396,0.1302785724401474,cell_116020,Haematoendothelial progenitors,-3.255722,12.106689
8612,Myo1b,0.0035528382,0.004425289,0.070923686,0.0049990276,0.13696042,0.6244934,0.242074,0.1302785724401474,cell_116024,Erythroid1,6.230388,12.733712
8613,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_116031,Erythroid1,8.143864,12.728755
8614,Myo1b,0.003485055,0.006460523,0.070813105,0.0067667686,0.13683316,0.6246851,0.24217412,0.1302785724401474,cell_116032,Blood progenitors 2,5.0537024,14.207554
8615,Myo1b,0.0068264087,0.02976377,0.072125755,0.02829048,0.13488853,0.6284183,0.24312845,0.1302785724401474,cell_116040,Blood progenitors 2,4.0104356,14.681341
